id,id_equipo,tipo_equipo,marca,area_hospital,horas_uso,ultimo_mantenimiento,alerta_mantenimiento
1707,EQ-1707,Electrocardiógrafo,Philips,Hospitalización,2239.508338198756,2026-03-25,Requiere Mantenimiento Urgente
1708,EQ-1708,Respirador Artificial,GE Healthcare,Hospitalización,125.16235534674458,2026-01-12,Operativo Seguro
1709,EQ-1709,Bomba de Infusión,Dräger,Hospitalización,976.8296884876895,2026-04-27,Operativo Seguro
1710,EQ-1710,Desfibrilador,GE Healthcare,Hospitalización,2166.1273210924674,2026-05-19,Requiere Mantenimiento Urgente
1711,EQ-1711,Electrocardiógrafo,GE Healthcare,UCIs,2420.251281921382,2026-04-16,Requiere Mantenimiento Urgente
1712,EQ-1712,Bomba de Infusión,GE Healthcare,Hospitalización,1454.6920702756338,2025-07-18,Operativo Seguro
1713,EQ-1713,Electrocardiógrafo,Philips,UCIs,1075.6197011027766,2026-02-27,Operativo Seguro
1714,EQ-1714,Monitor de Signos Vitales,GE Healthcare,UCIs,2274.4534511224424,2026-02-09,Requiere Mantenimiento Urgente
1715,EQ-1715,Electrocardiógrafo,GE Healthcare,Urgencias,371.59829232431247,2026-04-17,Operativo Seguro
1716,EQ-1716,Electrocardiógrafo,Philips,Hospitalización,1630.2854464387156,2026-05-31,Requiere Mantenimiento Urgente
1717,EQ-1717,Electrocardiógrafo,Dräger,UCIs,1274.6557661990826,2025-08-28,Operativo Seguro
1718,EQ-1718,Monitor de Signos Vitales,Philips,Urgencias,674.5354187176591,2025-10-25,Operativo Seguro
1719,EQ-1719,Respirador Artificial,Philips,Urgencias,1878.9448608100413,2025-07-31,Requiere Mantenimiento Urgente
1720,EQ-1720,Electrocardiógrafo,Dräger,Hospitalización,105.06819616095619,2025-10-22,Operativo Seguro
1721,EQ-1721,Monitor de Signos Vitales,GE Healthcare,Urgencias,939.5689924704476,2026-06-22,Operativo Seguro
1722,EQ-1722,Desfibrilador,Dräger,Hospitalización,653.0365939626826,2025-12-07,Operativo Seguro
1723,EQ-1723,Desfibrilador,Philips,Urgencias,883.2969770213995,2026-05-13,Operativo Seguro
1724,EQ-1724,Electrocardiógrafo,Dräger,UCIs,1108.7068475949982,2025-12-12,Operativo Seguro
1725,EQ-1725,Respirador Artificial,Dräger,UCIs,482.3256808058746,2025-09-04,Operativo Seguro
1726,EQ-1726,Respirador Artificial,GE Healthcare,UCIs,2081.596517858953,2025-07-12,Requiere Mantenimiento Urgente
1727,EQ-1727,Bomba de Infusión,Dräger,UCIs,965.6492179013395,2025-08-02,Operativo Seguro
1728,EQ-1728,Desfibrilador,GE Healthcare,Urgencias,2017.278974746161,2025-07-14,Requiere Mantenimiento Urgente
1729,EQ-1729,Monitor de Signos Vitales,Philips,Urgencias,1759.059165009885,2025-09-08,Requiere Mantenimiento Urgente
1730,EQ-1730,Respirador Artificial,GE Healthcare,Hospitalización,1131.8079245027518,2025-08-13,Operativo Seguro
1731,EQ-1731,Monitor de Signos Vitales,Philips,Urgencias,443.74772012275105,2026-06-02,Operativo Seguro
1732,EQ-1732,Respirador Artificial,GE Healthcare,Urgencias,1645.754257007326,2025-07-18,Requiere Mantenimiento Urgente
1733,EQ-1733,Desfibrilador,Philips,UCIs,1549.9111580859496,2025-07-19,Requiere Mantenimiento Urgente
1734,EQ-1734,Bomba de Infusión,GE Healthcare,UCIs,900.44036542438,2026-04-15,Operativo Seguro
1735,EQ-1735,Respirador Artificial,Dräger,Hospitalización,211.14329375440332,2025-09-15,Operativo Seguro
1736,EQ-1736,Electrocardiógrafo,Philips,Hospitalización,548.0869973396044,2026-01-27,Operativo Seguro
1737,EQ-1737,Electrocardiógrafo,GE Healthcare,UCIs,2249.0316834923447,2026-06-19,Requiere Mantenimiento Urgente
1738,EQ-1738,Monitor de Signos Vitales,Philips,Quirófanos,0.36309813532475754,2025-08-22,Operativo Seguro
1739,EQ-1739,Respirador Artificial,Philips,Urgencias,1265.427265480214,2025-09-08,Operativo Seguro
1740,EQ-1740,Bomba de Infusión,Philips,Hospitalización,2016.9933622387625,2026-02-01,Requiere Mantenimiento Urgente
1741,EQ-1741,Electrocardiógrafo,GE Healthcare,UCIs,1216.4386577173143,2025-08-27,Operativo Seguro
1742,EQ-1742,Respirador Artificial,Philips,Urgencias,401.7805164245244,2025-09-20,Operativo Seguro
1743,EQ-1743,Electrocardiógrafo,Dräger,Quirófanos,391.3428008230038,2025-11-05,Operativo Seguro
1744,EQ-1744,Desfibrilador,Dräger,UCIs,172.3799196268197,2026-02-24,Operativo Seguro
1745,EQ-1745,Electrocardiógrafo,Dräger,UCIs,1303.1888989268584,2025-12-28,Operativo Seguro
1746,EQ-1746,Respirador Artificial,Dräger,Urgencias,2010.8914963287564,2025-07-28,Requiere Mantenimiento Urgente
1747,EQ-1747,Electrocardiógrafo,Dräger,Hospitalización,278.8672227599037,2026-02-11,Operativo Seguro
1748,EQ-1748,Electrocardiógrafo,Dräger,Hospitalización,650.029654669231,2026-06-17,Operativo Seguro
1749,EQ-1749,Bomba de Infusión,Dräger,UCIs,1411.8388562569598,2026-01-24,Operativo Seguro
1750,EQ-1750,Desfibrilador,GE Healthcare,Hospitalización,131.10433386884668,2025-09-05,Operativo Seguro
1751,EQ-1751,Electrocardiógrafo,GE Healthcare,Urgencias,476.0355634377145,2025-12-24,Operativo Seguro
1752,EQ-1752,Electrocardiógrafo,Philips,Urgencias,1956.9199169993674,2026-05-21,Requiere Mantenimiento Urgente
1753,EQ-1753,Respirador Artificial,Philips,Urgencias,599.2811975911238,2025-08-11,Operativo Seguro
1754,EQ-1754,Monitor de Signos Vitales,Philips,UCIs,851.3780384663195,2026-06-14,Operativo Seguro
1755,EQ-1755,Monitor de Signos Vitales,Philips,Urgencias,523.9688902852088,2026-01-22,Operativo Seguro
1756,EQ-1756,Electrocardiógrafo,GE Healthcare,Quirófanos,409.5547913529643,2026-01-22,Operativo Seguro
1757,EQ-1757,Monitor de Signos Vitales,GE Healthcare,UCIs,2449.597486950616,2025-08-19,Requiere Mantenimiento Urgente
1758,EQ-1758,Electrocardiógrafo,Philips,Hospitalización,812.8404465356426,2025-07-06,Operativo Seguro
1759,EQ-1759,Monitor de Signos Vitales,Philips,Urgencias,810.69420638647,2026-03-05,Operativo Seguro
1760,EQ-1760,Respirador Artificial,GE Healthcare,Hospitalización,1623.1686182215208,2026-04-24,Requiere Mantenimiento Urgente
1761,EQ-1761,Monitor de Signos Vitales,Dräger,Urgencias,2490.3526998504053,2025-07-09,Requiere Mantenimiento Urgente
1762,EQ-1762,Monitor de Signos Vitales,GE Healthcare,Urgencias,572.8535973152724,2026-02-25,Operativo Seguro
1763,EQ-1763,Respirador Artificial,GE Healthcare,Urgencias,1606.1939389665304,2026-01-06,Requiere Mantenimiento Urgente
1764,EQ-1764,Electrocardiógrafo,GE Healthcare,Urgencias,495.7453851386695,2026-02-13,Operativo Seguro
1765,EQ-1765,Monitor de Signos Vitales,GE Healthcare,Urgencias,659.6899871211529,2026-05-31,Operativo Seguro
1766,EQ-1766,Desfibrilador,GE Healthcare,Hospitalización,2019.576287299878,2026-04-14,Requiere Mantenimiento Urgente
1767,EQ-1767,Bomba de Infusión,GE Healthcare,Quirófanos,171.46796336392904,2025-07-20,Operativo Seguro
1768,EQ-1768,Electrocardiógrafo,Philips,Hospitalización,344.60217485281555,2026-01-30,Operativo Seguro
1769,EQ-1769,Respirador Artificial,GE Healthcare,Urgencias,848.1113160439929,2025-12-16,Operativo Seguro
1770,EQ-1770,Monitor de Signos Vitales,GE Healthcare,Urgencias,459.1172760102441,2025-11-02,Operativo Seguro
1771,EQ-1771,Bomba de Infusión,Philips,Urgencias,1068.6082533801177,2025-08-15,Operativo Seguro
1772,EQ-1772,Respirador Artificial,GE Healthcare,Hospitalización,996.9449766633229,2026-04-29,Operativo Seguro
1773,EQ-1773,Monitor de Signos Vitales,Dräger,Quirófanos,1861.1511979207548,2025-07-09,Requiere Mantenimiento Urgente
1774,EQ-1774,Respirador Artificial,GE Healthcare,Urgencias,195.28504970825895,2025-12-16,Operativo Seguro
1775,EQ-1775,Monitor de Signos Vitales,Philips,Hospitalización,710.0685371482668,2026-02-23,Operativo Seguro
1776,EQ-1776,Monitor de Signos Vitales,GE Healthcare,Hospitalización,2035.0187539094272,2026-03-27,Requiere Mantenimiento Urgente
1777,EQ-1777,Electrocardiógrafo,Philips,Quirófanos,1211.258956573953,2026-03-23,Operativo Seguro
1778,EQ-1778,Electrocardiógrafo,GE Healthcare,Hospitalización,469.2357092288982,2025-12-14,Operativo Seguro
1779,EQ-1779,Electrocardiógrafo,GE Healthcare,Urgencias,79.83190134914025,2025-07-23,Operativo Seguro
1780,EQ-1780,Monitor de Signos Vitales,GE Healthcare,Hospitalización,398.9166006672953,2026-04-09,Operativo Seguro
1781,EQ-1781,Respirador Artificial,Philips,UCIs,1943.5818816865988,2026-04-16,Requiere Mantenimiento Urgente
1782,EQ-1782,Respirador Artificial,Dräger,UCIs,732.744884114544,2025-11-20,Operativo Seguro
1783,EQ-1783,Desfibrilador,GE Healthcare,Urgencias,1193.04170123844,2025-11-11,Operativo Seguro
1784,EQ-1784,Respirador Artificial,GE Healthcare,Urgencias,655.9829565493263,2025-10-14,Operativo Seguro
1785,EQ-1785,Respirador Artificial,Philips,Hospitalización,1385.3941708858947,2026-06-07,Operativo Seguro
1786,EQ-1786,Bomba de Infusión,Dräger,Hospitalización,541.3052731875673,2025-11-07,Operativo Seguro
1787,EQ-1787,Electrocardiógrafo,Philips,Quirófanos,496.17625159001784,2025-12-25,Operativo Seguro
1788,EQ-1788,Respirador Artificial,Philips,Urgencias,2255.1702317858017,2025-09-03,Requiere Mantenimiento Urgente
1789,EQ-1789,Electrocardiógrafo,GE Healthcare,Hospitalización,464.5284820853132,2025-09-18,Operativo Seguro
1790,EQ-1790,Respirador Artificial,Philips,Hospitalización,1889.0670112375826,2025-08-03,Requiere Mantenimiento Urgente
1791,EQ-1791,Monitor de Signos Vitales,Dräger,Urgencias,1609.4285365774929,2026-04-01,Requiere Mantenimiento Urgente
1792,EQ-1792,Bomba de Infusión,GE Healthcare,Quirófanos,57.7385783817555,2025-07-24,Operativo Seguro
1793,EQ-1793,Electrocardiógrafo,Philips,Urgencias,103.87354567564621,2026-01-24,Operativo Seguro
1794,EQ-1794,Respirador Artificial,Dräger,Urgencias,316.93750193499346,2026-02-14,Operativo Seguro
1795,EQ-1795,Monitor de Signos Vitales,GE Healthcare,Urgencias,1919.3154541651272,2025-11-24,Requiere Mantenimiento Urgente
1796,EQ-1796,Respirador Artificial,Philips,UCIs,900.8141852202417,2026-05-29,Operativo Seguro
1797,EQ-1797,Electrocardiógrafo,Dräger,Hospitalización,1021.0624854445474,2025-08-29,Operativo Seguro
1798,EQ-1798,Bomba de Infusión,Philips,Urgencias,984.2312213154732,2026-03-15,Operativo Seguro
1799,EQ-1799,Electrocardiógrafo,GE Healthcare,UCIs,59.713474634423555,2025-08-13,Operativo Seguro
1800,EQ-1800,Respirador Artificial,Philips,Quirófanos,2256.9209809830486,2026-05-14,Requiere Mantenimiento Urgente
1801,EQ-1801,Bomba de Infusión,GE Healthcare,Hospitalización,1226.1613433497828,2026-03-31,Operativo Seguro
1802,EQ-1802,Bomba de Infusión,Dräger,Hospitalización,973.3490001533993,2025-11-02,Operativo Seguro
1803,EQ-1803,Bomba de Infusión,Philips,Urgencias,74.40955716581182,2026-02-04,Operativo Seguro
1804,EQ-1804,Bomba de Infusión,GE Healthcare,Hospitalización,1638.3640786176595,2026-02-28,Requiere Mantenimiento Urgente
1805,EQ-1805,Monitor de Signos Vitales,GE Healthcare,UCIs,75.23214047886556,2025-11-06,Operativo Seguro
1806,EQ-1806,Respirador Artificial,Philips,UCIs,2007.6423979918218,2025-10-10,Requiere Mantenimiento Urgente
1807,EQ-1807,Electrocardiógrafo,Dräger,Hospitalización,1013.1780819423444,2025-08-05,Operativo Seguro
1808,EQ-1808,Electrocardiógrafo,Dräger,Urgencias,1721.988593568332,2026-06-11,Requiere Mantenimiento Urgente
1809,EQ-1809,Monitor de Signos Vitales,Philips,Urgencias,1060.984857167013,2026-03-27,Operativo Seguro
1810,EQ-1810,Electrocardiógrafo,Philips,Hospitalización,996.2464524698736,2025-11-17,Operativo Seguro
1811,EQ-1811,Respirador Artificial,GE Healthcare,UCIs,887.9178012534969,2025-09-04,Operativo Seguro
1812,EQ-1812,Monitor de Signos Vitales,Philips,Hospitalización,1006.482545127074,2025-07-16,Operativo Seguro
1813,EQ-1813,Respirador Artificial,GE Healthcare,UCIs,26.983617832329333,2026-02-12,Operativo Seguro
1814,EQ-1814,Bomba de Infusión,Dräger,Hospitalización,2121.8382699081017,2026-05-17,Requiere Mantenimiento Urgente
1815,EQ-1815,Bomba de Infusión,GE Healthcare,Hospitalización,568.012644448331,2026-02-06,Operativo Seguro
1816,EQ-1816,Bomba de Infusión,GE Healthcare,Urgencias,2051.810599204704,2026-02-26,Requiere Mantenimiento Urgente
1817,EQ-1817,Electrocardiógrafo,Philips,Urgencias,851.6271014033316,2026-03-27,Operativo Seguro
1818,EQ-1818,Monitor de Signos Vitales,Philips,Urgencias,2439.9853956044976,2025-11-25,Requiere Mantenimiento Urgente
1819,EQ-1819,Electrocardiógrafo,GE Healthcare,UCIs,1502.3005207402143,2025-09-17,Requiere Mantenimiento Urgente
1820,EQ-1820,Monitor de Signos Vitales,Philips,Urgencias,224.63372868297694,2026-04-16,Operativo Seguro
1821,EQ-1821,Respirador Artificial,Philips,Urgencias,1136.335257635768,2025-11-12,Operativo Seguro
1822,EQ-1822,Monitor de Signos Vitales,Philips,Quirófanos,806.3827943701888,2025-09-14,Operativo Seguro
1823,EQ-1823,Respirador Artificial,Philips,Hospitalización,2450.7023075481675,2026-05-18,Requiere Mantenimiento Urgente
1824,EQ-1824,Respirador Artificial,Dräger,UCIs,2218.874733580284,2026-02-13,Requiere Mantenimiento Urgente
1825,EQ-1825,Respirador Artificial,Dräger,Urgencias,2158.604179956631,2025-09-10,Requiere Mantenimiento Urgente
1826,EQ-1826,Electrocardiógrafo,GE Healthcare,UCIs,737.2352415992425,2026-01-04,Operativo Seguro
1827,EQ-1827,Bomba de Infusión,Philips,Hospitalización,542.8104189323591,2025-10-19,Operativo Seguro
1828,EQ-1828,Electrocardiógrafo,GE Healthcare,Hospitalización,1866.004083618994,2025-12-31,Requiere Mantenimiento Urgente
1829,EQ-1829,Monitor de Signos Vitales,Dräger,UCIs,929.8274325795319,2025-09-13,Operativo Seguro
1830,EQ-1830,Electrocardiógrafo,GE Healthcare,Hospitalización,2490.5864112501517,2026-06-20,Requiere Mantenimiento Urgente
1831,EQ-1831,Bomba de Infusión,GE Healthcare,UCIs,1222.053282680242,2025-11-17,Operativo Seguro
1832,EQ-1832,Respirador Artificial,Dräger,Hospitalización,1769.8027207807936,2025-09-23,Requiere Mantenimiento Urgente
1833,EQ-1833,Bomba de Infusión,GE Healthcare,UCIs,894.2506179722845,2025-11-10,Operativo Seguro
1834,EQ-1834,Electrocardiógrafo,GE Healthcare,Urgencias,1086.1125231798014,2025-11-24,Operativo Seguro
1835,EQ-1835,Bomba de Infusión,Dräger,Urgencias,912.1550855771604,2026-05-17,Operativo Seguro
1836,EQ-1836,Respirador Artificial,GE Healthcare,Hospitalización,42.94425929383811,2026-05-28,Operativo Seguro
1837,EQ-1837,Respirador Artificial,GE Healthcare,Hospitalización,346.9165085028525,2026-05-24,Operativo Seguro
1838,EQ-1838,Monitor de Signos Vitales,Philips,Hospitalización,1591.0948923756393,2025-09-12,Requiere Mantenimiento Urgente
1839,EQ-1839,Monitor de Signos Vitales,GE Healthcare,Hospitalización,1216.080308174743,2026-06-14,Operativo Seguro
1840,EQ-1840,Electrocardiógrafo,GE Healthcare,Quirófanos,1076.0649012783113,2025-07-30,Operativo Seguro
1841,EQ-1841,Respirador Artificial,Philips,Hospitalización,916.8844879740295,2026-04-25,Operativo Seguro
1842,EQ-1842,Electrocardiógrafo,Philips,Urgencias,1404.627828000168,2025-09-09,Operativo Seguro
1843,EQ-1843,Respirador Artificial,Dräger,Urgencias,2198.195812032793,2026-03-27,Requiere Mantenimiento Urgente
1844,EQ-1844,Respirador Artificial,GE Healthcare,Hospitalización,1476.9585119905837,2025-10-31,Operativo Seguro
1845,EQ-1845,Respirador Artificial,Dräger,Urgencias,871.1073683351373,2025-07-31,Operativo Seguro
1846,EQ-1846,Monitor de Signos Vitales,Philips,Urgencias,31.028243124178733,2026-01-22,Operativo Seguro
1847,EQ-1847,Electrocardiógrafo,Dräger,Hospitalización,693.7734228388317,2026-02-02,Operativo Seguro
1848,EQ-1848,Electrocardiógrafo,Dräger,Quirófanos,70.45775063196675,2026-01-02,Operativo Seguro
1849,EQ-1849,Respirador Artificial,Philips,Quirófanos,1289.1947877316452,2026-02-05,Operativo Seguro
1850,EQ-1850,Electrocardiógrafo,GE Healthcare,Urgencias,987.2384491031655,2026-03-05,Operativo Seguro
1851,EQ-1851,Bomba de Infusión,Philips,Urgencias,1775.506112146895,2026-04-15,Requiere Mantenimiento Urgente
1852,EQ-1852,Respirador Artificial,Dräger,Hospitalización,2013.4887294886564,2025-07-31,Requiere Mantenimiento Urgente
1853,EQ-1853,Electrocardiógrafo,GE Healthcare,Urgencias,971.2113634430267,2025-11-29,Operativo Seguro
1854,EQ-1854,Monitor de Signos Vitales,GE Healthcare,Urgencias,1940.708561231501,2026-06-21,Requiere Mantenimiento Urgente
1855,EQ-1855,Bomba de Infusión,Philips,Hospitalización,1126.3424597484682,2026-06-04,Operativo Seguro
1856,EQ-1856,Monitor de Signos Vitales,GE Healthcare,Hospitalización,1505.0621845411438,2025-12-07,Requiere Mantenimiento Urgente
1857,EQ-1857,Bomba de Infusión,GE Healthcare,Hospitalización,1329.4360774612996,2025-12-04,Operativo Seguro
1858,EQ-1858,Electrocardiógrafo,Dräger,Urgencias,1342.4778411900106,2025-11-01,Operativo Seguro
1859,EQ-1859,Monitor de Signos Vitales,Philips,UCIs,1567.7847359903913,2025-10-17,Requiere Mantenimiento Urgente
1860,EQ-1860,Electrocardiógrafo,Philips,Hospitalización,554.9304101956232,2026-03-05,Operativo Seguro
1861,EQ-1861,Monitor de Signos Vitales,GE Healthcare,Urgencias,544.8688258055514,2026-02-15,Operativo Seguro
1862,EQ-1862,Bomba de Infusión,Philips,UCIs,116.91883664787433,2025-10-09,Operativo Seguro
1863,EQ-1863,Respirador Artificial,GE Healthcare,Urgencias,1963.0158942759815,2026-03-19,Requiere Mantenimiento Urgente
1864,EQ-1864,Respirador Artificial,Philips,UCIs,2184.8911813682303,2025-07-02,Requiere Mantenimiento Urgente
1865,EQ-1865,Bomba de Infusión,Philips,Hospitalización,1453.14212770479,2025-10-16,Operativo Seguro
1866,EQ-1866,Bomba de Infusión,GE Healthcare,Urgencias,1867.149880654466,2025-11-28,Requiere Mantenimiento Urgente
1867,EQ-1867,Respirador Artificial,Philips,Hospitalización,1721.202316227159,2025-12-01,Requiere Mantenimiento Urgente
1868,EQ-1868,Respirador Artificial,Philips,Hospitalización,1214.2929235594954,2026-01-23,Operativo Seguro
1869,EQ-1869,Monitor de Signos Vitales,GE Healthcare,Urgencias,1848.7548152589954,2025-10-03,Requiere Mantenimiento Urgente
1870,EQ-1870,Electrocardiógrafo,Philips,Urgencias,2362.9343455369903,2026-01-14,Requiere Mantenimiento Urgente
1871,EQ-1871,Respirador Artificial,Dräger,Hospitalización,1610.4219886501694,2025-11-14,Requiere Mantenimiento Urgente
1872,EQ-1872,Electrocardiógrafo,Philips,Hospitalización,630.2207345465849,2025-12-20,Operativo Seguro
1873,EQ-1873,Respirador Artificial,Philips,Urgencias,2380.1696319410507,2026-07-01,Requiere Mantenimiento Urgente
1874,EQ-1874,Bomba de Infusión,GE Healthcare,UCIs,2350.4823614307797,2026-04-21,Requiere Mantenimiento Urgente
1875,EQ-1875,Electrocardiógrafo,GE Healthcare,Urgencias,285.14538478984025,2026-01-28,Operativo Seguro
1876,EQ-1876,Electrocardiógrafo,Dräger,Hospitalización,1595.2100078518754,2026-01-11,Requiere Mantenimiento Urgente
1877,EQ-1877,Monitor de Signos Vitales,Dräger,Hospitalización,885.7856090809066,2026-05-25,Operativo Seguro
1878,EQ-1878,Respirador Artificial,GE Healthcare,Hospitalización,373.9981568520656,2025-11-22,Operativo Seguro
1879,EQ-1879,Monitor de Signos Vitales,Dräger,UCIs,1949.515903631302,2026-01-14,Requiere Mantenimiento Urgente
1880,EQ-1880,Respirador Artificial,GE Healthcare,Hospitalización,1692.3280089646946,2025-11-14,Requiere Mantenimiento Urgente
1881,EQ-1881,Bomba de Infusión,Philips,UCIs,2209.576273655379,2026-02-09,Requiere Mantenimiento Urgente
1882,EQ-1882,Monitor de Signos Vitales,Dräger,Hospitalización,870.1021085591663,2025-12-19,Operativo Seguro
1883,EQ-1883,Monitor de Signos Vitales,Philips,Hospitalización,304.6847704891459,2026-02-14,Operativo Seguro
1884,EQ-1884,Electrocardiógrafo,GE Healthcare,Hospitalización,1764.8266003847534,2025-09-25,Requiere Mantenimiento Urgente
1885,EQ-1885,Electrocardiógrafo,GE Healthcare,Urgencias,29.344758519632975,2025-12-08,Operativo Seguro
1886,EQ-1886,Monitor de Signos Vitales,GE Healthcare,Urgencias,269.69547794884085,2026-04-28,Operativo Seguro
1887,EQ-1887,Respirador Artificial,GE Healthcare,Urgencias,392.16114701038526,2026-01-30,Operativo Seguro
1888,EQ-1888,Monitor de Signos Vitales,GE Healthcare,Hospitalización,910.9214717270628,2026-03-20,Operativo Seguro
1889,EQ-1889,Monitor de Signos Vitales,Dräger,Urgencias,2087.796397475917,2025-09-04,Requiere Mantenimiento Urgente
1890,EQ-1890,Electrocardiógrafo,GE Healthcare,Hospitalización,739.3607842782443,2026-03-11,Operativo Seguro
